,r,C,T,n,fold,best_alpha,mse,evs
0,2,10,32,16,16,0.1,11.202667572904776,-0.04579774063073838
0,2,10,32,32,16,1.0,4.50586867380413,0.5918444340927586
0,2,10,32,64,16,0.1,7.6044715434294075,0.35797800787793344
0,2,10,32,128,16,0.1,6.261768430693264,0.1360393813616264
0,2,10,32,256,16,0.1,7.3519838281691445,0.4129006051657359
0,2,10,32,512,16,0.1,3.2100733393409966,0.670301097400896
0,2,10,32,1024,16,0.1,9.407012956617727,-0.004512495708383968
0,2,10,32,2048,16,1.0,3.0493615556392664,0.2605046572860439
0,2,10,64,16,16,0.1,9.67531466823592,-0.19203002427448856
0,2,10,64,32,16,1.0,5.076315978075817,0.4221693596585553
0,2,10,64,64,16,1.0,6.441759211435176,0.3886459075253096
0,2,10,64,128,16,1.0,4.364569880164035,0.6503082078221898
0,2,10,64,256,16,0.1,6.349070396847982,0.13688380294416835
0,2,10,64,512,16,0.1,2.579065919881338,0.728666757050196
0,2,10,64,1024,16,1.0,6.385079155822929,0.4481893285810491
0,2,10,64,2048,16,1.0,4.038916062602381,0.19646084877167624
0,2,10,128,16,16,1.0,6.83202915122183,0.08647516450973158
0,2,10,128,32,16,1.0,4.491552816622277,0.37294058839295374
0,2,10,128,64,16,0.1,5.193569216751891,0.3881679844815963
0,2,10,128,128,16,1.0,5.015139044300449,0.3994095232906739
0,2,10,128,256,16,0.1,4.315655418940843,0.5177424286052859
0,2,10,128,512,16,0.1,3.5867250192751765,0.6353654065229477
0,2,10,128,1024,16,0.1,5.209657952697438,0.2751413629049494
0,2,10,128,2048,16,1.0,3.2939812431192568,0.5083540437497248
0,2,10,256,16,16,0.1,5.2868301414028,0.29084211159988593
0,2,10,256,32,16,0.1,5.986431268138725,0.20022166547921616
0,2,10,256,64,16,0.1,5.081064220047033,0.453290813257882
0,2,10,256,128,16,0.1,3.9620657018600434,0.4453542782408011
0,2,10,256,256,16,0.1,4.112673332304926,0.5155395786206733
0,2,10,256,512,16,0.1,4.388590301231763,0.5212707304743488
0,2,10,256,1024,16,0.1,4.124647799157771,0.48186927270499824
0,2,10,256,2048,16,0.1,3.571081435063836,0.5711937283607182
0,2,10,512,16,16,1.0,4.7343886927767755,0.3890182712359268
0,2,10,512,32,16,0.1,4.476862663716339,0.46498475397778394
0,2,10,512,64,16,0.1,3.9964362249561334,0.5510682985371181
0,2,10,512,128,16,0.1,3.0974737572199853,0.6246891766445929
0,2,10,512,256,16,0.1,3.2965193808218087,0.6557346311267209
0,2,10,512,512,16,0.1,3.669268738488642,0.5881538386868134
0,2,10,512,1024,16,0.1,2.8047771236887327,0.6481929794252843
0,2,10,512,2048,16,0.1,3.2353460224529327,0.6396235979435863
0,2,10,1024,16,16,1.0,4.68459091805885,0.4380819717333315
0,2,10,1024,32,16,0.1,3.5712558573034885,0.5863956138655254
0,2,10,1024,64,16,0.1,3.4274270345807656,0.5829344772883698
0,2,10,1024,128,16,0.1,3.0456015775704777,0.6155099303872316
0,2,10,1024,256,16,0.1,2.916641304321456,0.6451364667765491
0,2,10,1024,512,16,0.1,2.9196231938072446,0.6538106894540565
0,2,10,1024,1024,16,0.1,2.7186140936221257,0.6453428953222322
0,2,10,1024,2048,16,0.1,2.8403565465639673,0.6669618597076462
0,2,10,2048,16,16,1.0,4.279542217617745,0.48186596477695987
0,2,10,2048,32,16,0.1,3.3890765429960776,0.6071920071885641
0,2,10,2048,64,16,0.1,3.271240667673937,0.59929867725279
0,2,10,2048,128,16,0.1,2.8204406882189836,0.6585666381446296
0,2,10,2048,256,16,0.1,2.6321080013754408,0.6900371223302157
0,2,10,2048,512,16,0.1,2.80091851976477,0.6745905243892718
0,2,10,2048,1024,16,0.1,2.5415186642830063,0.6858040819522966
0,2,10,2048,2048,16,0.1,2.754994175196465,0.674832843721922
0,10,2,16,16,16,0.01,0.9757562575423404,-0.6185200028749314
0,10,2,16,32,16,0.01,0.7492403422495966,0.3604194986084147
0,10,2,16,64,16,0.01,0.39736976857894935,0.757308204370259
0,10,2,16,128,16,0.01,0.32162167983169626,0.5419562070522728
0,10,2,16,256,16,0.01,0.49895600528147244,0.767884387881794
0,10,2,16,512,16,0.01,0.7369445418843157,0.4675598726253549
0,10,2,16,1024,16,0.01,0.4687516055152367,0.5444598610755425
0,10,2,16,2048,16,0.01,0.2475822597375612,-0.15009102708462163
0,10,2,32,16,16,0.01,0.4618555521916621,0.1445638019041633
0,10,2,32,32,16,0.1,0.4660536290601611,0.47990241939882416
0,10,2,32,64,16,0.01,0.13157486422237386,0.540313058817768
0,10,2,32,128,16,0.01,0.3647444381321267,-0.05300016401987495
0,10,2,32,256,16,0.01,0.19396722093623514,0.5455540731355648
0,10,2,32,512,16,0.01,0.2605819922639275,0.17758724951534754
0,10,2,32,1024,16,0.01,0.15597110350218463,0.5565483070146291
0,10,2,32,2048,16,0.01,0.29671360909436556,0.031715208416003726
0,10,2,64,16,16,0.01,0.2883700912857459,-0.1262426609369045
0,10,2,64,32,16,1.0,0.19841767464932036,0.41347636231287455
0,10,2,64,64,16,0.01,0.15342624369249788,0.49454878108300004
0,10,2,64,128,16,0.01,0.15563640820842234,0.3310660826295908
0,10,2,64,256,16,0.01,0.11372226973221775,0.5496477676325389
0,10,2,64,512,16,0.01,0.23988685624037298,0.25660610878869505
0,10,2,64,1024,16,0.01,0.16645110446528838,0.3822117565739339
0,10,2,64,2048,16,0.01,0.24448854700455377,0.18996414178524135
0,10,2,128,16,16,0.1,0.26838903226367594,-0.04528775986634126
0,10,2,128,32,16,0.1,0.1535756888794102,0.388851652058948
0,10,2,128,64,16,0.1,0.15272066162054027,0.388542338934623
0,10,2,128,128,16,0.01,0.11838181238052903,0.5291832650873526
0,10,2,128,256,16,0.1,0.15406541723390077,0.4933584523483374
0,10,2,128,512,16,0.1,0.140897981790467,0.43193889596707546
0,10,2,128,1024,16,0.1,0.147971318958276,0.40894419004423044
0,10,2,128,2048,16,0.1,0.18882206710234142,0.257844029215887
0,10,2,256,16,16,0.1,0.2098369676052998,0.17209919171332866
0,10,2,256,32,16,1.0,0.1713086225454189,0.37422368136508877
0,10,2,256,64,16,0.1,0.16365169921291403,0.35072901365316766
0,10,2,256,128,16,0.01,0.13042154398372632,0.49213380108365046
0,10,2,256,256,16,1.0,0.17729192475444988,0.3332029316955406
0,10,2,256,512,16,1.0,0.15165267182295145,0.4079061264466656
0,10,2,256,1024,16,0.1,0.173614209743315,0.3104558913433553
0,10,2,256,2048,16,0.1,0.18232804329761826,0.3295837850618949
0,10,2,512,16,16,1.0,0.2219234607637084,0.1438015785976171
0,10,2,512,32,16,1.0,0.15100436726799815,0.40558253575319436
0,10,2,512,64,16,0.1,0.1728460800072545,0.3110312931017828
0,10,2,512,128,16,1.0,0.16214991414135338,0.4328069605458136
0,10,2,512,256,16,1.0,0.15041944694617204,0.4176078381178264
0,10,2,512,512,16,1.0,0.12879535473622292,0.49798467702109483
0,10,2,512,1024,16,0.1,0.1666832902911537,0.33068183962599307
0,10,2,512,2048,16,1.0,0.1599314256394755,0.3676839553489628
0,10,2,1024,16,16,1.0,0.1882739001511633,0.2516800880992065
0,10,2,1024,32,16,1.0,0.14241654471671022,0.43354740483578735
0,10,2,1024,64,16,1.0,0.14033227598627832,0.4401010454988422
0,10,2,1024,128,16,1.0,0.13979544791323145,0.44153045502547594
0,10,2,1024,256,16,1.0,0.13073162500418267,0.4981768238457196
0,10,2,1024,512,16,1.0,0.12362882923899679,0.516849266423441
0,10,2,1024,1024,16,1.0,0.12468927751683888,0.5060927364103391
0,10,2,1024,2048,16,1.0,0.12808583702972948,0.490539969438763
0,10,2,2048,16,16,1.0,0.1499378561362074,0.40368850060216344
0,10,2,2048,32,16,1.0,0.13357665490822662,0.47300559569707745
0,10,2,2048,64,16,1.0,0.133022670606209,0.46885358738885996
0,10,2,2048,128,16,1.0,0.12512886082136285,0.4984737279398048
0,10,2,2048,256,16,1.0,0.12454928970080639,0.5075656461435375
0,10,2,2048,512,16,1.0,0.11874643890433917,0.5259436714583068
0,10,2,2048,1024,16,1.0,0.11867413756763562,0.5277551169323766
0,10,2,2048,2048,16,1.0,0.1261332388918168,0.4962842222575272
0,10,10,16,16,16,0.1,5.476331863271861,0.37526482642511916
0,10,10,16,32,16,0.01,4.692908161019973,0.5708591174401769
0,10,10,16,64,16,0.01,6.5917323319128895,0.5070272012189695
0,10,10,16,128,16,0.01,4.055601577248998,0.7474494631191879
0,10,10,16,256,16,0.01,4.246070406023446,0.4870368145371249
0,10,10,16,512,16,0.01,9.917935659058326,0.5776968741888042
0,10,10,16,1024,16,0.01,1.272813859530837,0.8296789892008225
0,10,10,16,2048,16,1.0,22.289559383106823,0.02910384492363871
0,10,10,32,16,16,0.01,5.321527740280294,0.5659126175694622
0,10,10,32,32,16,0.01,2.697947381590073,0.7477351993423571
0,10,10,32,64,16,0.01,3.290223478151094,0.6183912509920608
0,10,10,32,128,16,0.01,5.677809606729501,0.25636677685119835
0,10,10,32,256,16,0.01,3.7987984671442065,0.36541692567057693
0,10,10,32,512,16,0.01,2.7809777066781827,0.6004947236176664
0,10,10,32,1024,16,0.01,2.2242449997106473,0.718912445873084
0,10,10,32,2048,16,0.01,6.50747847679837,0.49941002563720127
0,10,10,64,16,16,0.01,8.202467527378765,0.487583648537235
0,10,10,64,32,16,0.1,3.488317969947255,0.5847532534879114
0,10,10,64,64,16,0.01,4.746598344701996,0.508707292265032
0,10,10,64,128,16,1.0,4.642396678782886,0.6735224837924738
0,10,10,64,256,16,0.1,3.2909127118767114,0.5464272653914088
0,10,10,64,512,16,0.01,2.952004375990524,0.6159540602913383
0,10,10,64,1024,16,0.01,2.476752190980938,0.7365255024274413
0,10,10,64,2048,16,0.1,2.874476911629908,0.7034064459633941
0,10,10,128,16,16,1.0,5.213478909968083,0.3307946749993985
0,10,10,128,32,16,0.1,3.8527893273906018,0.4611327494122195
0,10,10,128,64,16,1.0,3.0455250663632123,0.6151621155662303
0,10,10,128,128,16,1.0,3.0757153221246156,0.6635411475987669
0,10,10,128,256,16,1.0,2.8118854211801976,0.6628772535435686
0,10,10,128,512,16,1.0,2.865743161911353,0.6243302215724438
0,10,10,128,1024,16,0.01,3.3896452261201238,0.5925007178843806
0,10,10,128,2048,16,0.1,2.799949036422791,0.6662341649685863
0,10,10,256,16,16,0.1,4.505889784651545,0.4642922265878756
0,10,10,256,32,16,1.0,4.77013295543778,0.4521777832669688
0,10,10,256,64,16,1.0,3.460808345044192,0.5428521781731341
0,10,10,256,128,16,1.0,2.5668534714362305,0.7130405581173681
0,10,10,256,256,16,1.0,2.9642187489004637,0.6860928797430765
0,10,10,256,512,16,1.0,2.6895974511786456,0.6438965623842788
0,10,10,256,1024,16,0.1,2.3597028652136554,0.6911789503199248
0,10,10,256,2048,16,1.0,2.2755664545464964,0.7403751747960419
0,10,10,512,16,16,0.1,5.556755228050351,0.2667821387062633
0,10,10,512,32,16,1.0,4.285418097469873,0.46195784252032424
0,10,10,512,64,16,1.0,3.5664569088269653,0.5730119895262722
0,10,10,512,128,16,1.0,2.988998631006811,0.657977861276263
0,10,10,512,256,16,1.0,2.2743377494800825,0.7377296375215701
0,10,10,512,512,16,1.0,2.7970062917434646,0.6357831831024929
0,10,10,512,1024,16,1.0,2.268381313120128,0.7188730132173763
0,10,10,512,2048,16,1.0,2.3110106107412824,0.7047428248437098
0,10,10,1024,16,16,1.0,4.77599804555007,0.4432160786612944
0,10,10,1024,32,16,1.0,4.007638694331794,0.5030958990363819
0,10,10,1024,64,16,1.0,3.577209598801285,0.5692323590311575
0,10,10,1024,128,16,1.0,2.8837119947818532,0.662550342024824
0,10,10,1024,256,16,1.0,2.2944749547561463,0.7366234221418102
0,10,10,1024,512,16,1.0,2.3341399392703464,0.7193007325820315
0,10,10,1024,1024,16,1.0,2.0990317311297586,0.7408541916304863
0,10,10,1024,2048,16,1.0,2.062868820566372,0.7590099823905853
0,10,10,2048,16,16,1.0,4.897010304704934,0.416891682550494
0,10,10,2048,32,16,1.0,3.9877186270866294,0.5088041540126407
0,10,10,2048,64,16,1.0,3.1883464870751412,0.6057116499234432
0,10,10,2048,128,16,1.0,2.744667691778272,0.6745675200591967
0,10,10,2048,256,16,1.0,2.1337897528345167,0.746158638471806
0,10,10,2048,512,16,1.0,2.1324453677262585,0.7410888876788718
0,10,10,2048,1024,16,1.0,1.9871260927453147,0.7596987824766422
0,10,10,2048,2048,16,1.0,2.134112424294703,0.760211560234679
0,2,2,16,16,17,0.01,0.46425053864721244,-0.9472678977087194
0,2,2,16,32,17,1.0,1.2744874977343852,-0.1893193441447545
0,2,2,16,64,17,0.1,0.2085841962326106,0.36250157981615627
0,2,2,16,128,17,0.01,0.18069716606000386,0.40120464716092996
0,2,2,16,256,17,0.01,0.36489494146279555,-0.3018295917514786
0,2,2,16,512,17,0.1,0.7711415933094001,-0.5072769362003444
0,2,2,16,1024,17,0.1,0.33109867583935687,-0.10754466166297161
0,2,2,16,2048,17,0.01,0.42734995599327197,0.6762452342589018
0,2,2,32,16,17,0.01,0.6969746661670174,-1.8275812953723598
0,2,2,32,32,17,0.1,0.3027592967134669,-0.16193443608325997
0,2,2,32,64,17,0.1,0.18151088978007635,0.43532994419677995
0,2,2,32,128,17,0.1,0.2637731798902767,0.029366700198633522
0,2,2,32,256,17,0.01,0.2117202924608886,0.29104247738226374
0,2,2,32,512,17,0.01,0.5186991912707039,-0.9421760990965728
0,2,2,32,1024,17,0.1,0.3712013893264954,-0.37374447172470937
0,2,2,32,2048,17,0.1,0.33687674314486044,0.08126303444975425
0,2,2,64,16,17,0.1,0.361276408576511,-0.4054838099223972
0,2,2,64,32,17,0.1,0.34782009154593363,-0.2783555962723758
0,2,2,64,64,17,1.0,0.22970626767645166,0.30212559073450995
0,2,2,64,128,17,0.1,0.3810518056400093,-0.392116159121523
0,2,2,64,256,17,0.1,0.3024275326905078,0.03906804773780559
0,2,2,64,512,17,0.1,0.269606096908094,-0.11593192676314246
0,2,2,64,1024,17,1.0,0.26542249102184656,-0.15541424108620983
0,2,2,64,2048,17,0.1,0.15461686376452577,0.38470702170107907
0,2,2,128,16,17,0.1,0.2674161110965319,-0.008490681380223242
0,2,2,128,32,17,0.1,0.2384714875106078,0.18858382689275166
0,2,2,128,64,17,0.1,0.13031355938704858,0.47831575985605723
0,2,2,128,128,17,0.1,0.23526845881456593,0.08679551580645972
0,2,2,128,256,17,0.1,0.1818319626607694,0.2815990549675915
0,2,2,128,512,17,0.1,0.1682713996338423,0.3243264279419622
0,2,2,128,1024,17,0.1,0.1533134153150448,0.38727863746293023
0,2,2,128,2048,17,0.1,0.11576836520990433,0.5350884337220188
0,2,2,256,16,17,0.1,0.1875014646100877,0.31618010868874047
0,2,2,256,32,17,0.1,0.20376632890298613,0.19285099925902804
0,2,2,256,64,17,0.1,0.15565704174777706,0.421907848725648
0,2,2,256,128,17,0.1,0.19440607143738411,0.21762770145841592
0,2,2,256,256,17,0.1,0.15170830716852696,0.4542270854301347
0,2,2,256,512,17,0.1,0.1731492515660973,0.3124661182911692
0,2,2,256,1024,17,0.1,0.17928140277973825,0.2700596231298964
0,2,2,256,2048,17,0.1,0.11359871881415594,0.5510291333630746
0,2,2,512,16,17,0.1,0.16569793854692283,0.3477729458945642
0,2,2,512,32,17,0.1,0.1700567820264075,0.34385083609971634
0,2,2,512,64,17,0.1,0.11564865772391492,0.536824804589559
0,2,2,512,128,17,0.1,0.14972212142889657,0.4189195036563509
0,2,2,512,256,17,0.1,0.1404906436134257,0.46444072466277353
0,2,2,512,512,17,0.1,0.14234997718079095,0.4363029848305501
0,2,2,512,1024,17,0.1,0.1267259580039968,0.49302005895030454
0,2,2,512,2048,17,0.1,0.12171787688030941,0.5116885268317939
0,2,2,1024,16,17,1.0,0.14318566954191453,0.42565503809375216
0,2,2,1024,32,17,0.1,0.1445027078340036,0.4187592801023001
0,2,2,1024,64,17,0.1,0.11626328339870548,0.5392726167258971
0,2,2,1024,128,17,0.1,0.13311240117096462,0.46580233542212646
0,2,2,1024,256,17,0.1,0.1260346035846015,0.4973990144502145
0,2,2,1024,512,17,0.1,0.12895032396263884,0.4861701492902566
0,2,2,1024,1024,17,0.1,0.1197884535336018,0.5200457891259194
0,2,2,1024,2048,17,0.1,0.11561750381121406,0.5398472860753534
0,2,2,2048,16,17,1.0,0.13763279192831732,0.44871858605421744
0,2,2,2048,32,17,0.1,0.12327556285848654,0.5055823853848075
0,2,2,2048,64,17,0.1,0.11133251359828705,0.5547895254550899
0,2,2,2048,128,17,0.1,0.1190062238827772,0.5239705003294226
0,2,2,2048,256,17,0.1,0.1138123288938017,0.5446953252430502
0,2,2,2048,512,17,0.1,0.11701677054012033,0.5326707346047233
0,2,2,2048,1024,17,0.1,0.1044262230832909,0.5816942783205334
0,2,2,2048,2048,17,0.1,0.11156680249635412,0.553879837873836
0,2,10,16,16,17,0.1,9.169620666586319,-0.11176155507743002
0,2,10,16,32,17,0.01,6.720791611244458,-0.5317351380668596
0,2,10,16,64,17,0.1,13.820027256763437,-1.4051159696460562
0,2,10,16,128,17,0.01,2.1479030126699903,0.7140104311334288
0,2,10,16,256,17,0.01,5.9868947579935465,0.4055006600997182
0,2,10,16,512,17,0.01,14.09863877451216,0.6251153151931745
0,2,10,16,1024,17,0.01,19.206187815075868,0.05968608451518065
0,2,10,16,2048,17,1.0,11.16018263962335,0.0920856593568089
0,2,10,32,16,17,0.1,14.280583251799511,-0.6365003745670674
0,2,10,32,32,17,1.0,13.370332603497754,-0.28236240491636466
0,2,10,32,64,17,0.1,7.132311148575468,-0.19951585360834234
0,2,10,32,128,17,0.1,5.9014490670817565,0.2647404038271709
0,2,10,32,256,17,0.1,3.8137983953614656,0.6136996831231685
0,2,10,32,512,17,0.1,5.251990993699431,0.5838970266102139
0,2,10,32,1024,17,0.1,3.4650068894147683,0.5501349486857952
0,2,10,32,2048,17,1.0,10.308140226926113,0.07639511958812994
0,2,10,64,16,17,0.1,7.381139407533375,0.09088496376264332
0,2,10,64,32,17,1.0,10.064313911856772,0.14602356520538262
0,2,10,64,64,17,1.0,9.58487413504746,0.4175018447865927
0,2,10,64,128,17,1.0,4.3850083291441635,0.3890748375464791
0,2,10,64,256,17,0.1,5.40881876667188,0.5123121663842759
0,2,10,64,512,17,0.1,3.945856962063899,0.6700874168709947
0,2,10,64,1024,17,1.0,3.7195741503003,0.5211977615050521
0,2,10,64,2048,17,1.0,6.823524093537378,0.2704979866865097
0,2,10,128,16,17,1.0,8.438106075198592,0.09560759784940376
0,2,10,128,32,17,1.0,7.20937978764032,0.16662126183552906
0,2,10,128,64,17,0.1,6.14441585830502,0.347322085435101
0,2,10,128,128,17,1.0,3.5037605650895096,0.4844740351460487
0,2,10,128,256,17,0.1,4.376354738337009,0.4874228861056267
0,2,10,128,512,17,0.1,3.036847627973959,0.7048178092197166
0,2,10,128,1024,17,0.1,5.093558955603621,0.34709165694374433
0,2,10,128,2048,17,1.0,4.733997690277583,0.4550853291139668
0,2,10,256,16,17,0.1,5.593683723771224,0.3069486721596788
0,2,10,256,32,17,0.1,5.813958647399765,0.3517792383414299
0,2,10,256,64,17,0.1,3.8651645965258274,0.5660485686282588
0,2,10,256,128,17,0.1,3.666396767181661,0.5649835884764141
0,2,10,256,256,17,0.1,3.961989395804132,0.512975231395915
0,2,10,256,512,17,0.1,3.0805702117465232,0.6416059429074461
0,2,10,256,1024,17,0.1,3.558371517075529,0.5736474409328529
0,2,10,256,2048,17,0.1,3.9659059535945103,0.5791090190584695
0,2,10,512,16,17,1.0,4.587851889435079,0.45478678014404816
0,2,10,512,32,17,0.1,4.484340631688045,0.4228286923608644
0,2,10,512,64,17,0.1,3.4713917712986313,0.6012933178069835
0,2,10,512,128,17,0.1,3.8778078409442287,0.5559248728108692
0,2,10,512,256,17,0.1,3.251991755259587,0.5615740056457311
0,2,10,512,512,17,0.1,2.9374715088841947,0.6705731633973571
0,2,10,512,1024,17,0.1,3.1154953242383856,0.6233801570247663
0,2,10,512,2048,17,0.1,3.105346771531935,0.614706011407455
0,2,10,1024,16,17,1.0,4.092394434181064,0.4984497049883906
0,2,10,1024,32,17,0.1,4.140922460880345,0.4982788189557569
0,2,10,1024,64,17,0.1,3.1203083087107792,0.6209884996808965
0,2,10,1024,128,17,0.1,3.16426590231916,0.6067757885593625
0,2,10,1024,256,17,0.1,2.9949036602513934,0.6079515722772199
0,2,10,1024,512,17,0.1,2.678367125811354,0.6890701442719618
0,2,10,1024,1024,17,0.1,3.0614679660502904,0.6055497362354131
0,2,10,1024,2048,17,0.1,2.879867847674212,0.6446253868950211
0,2,10,2048,16,17,1.0,4.075965544347083,0.4897508813704887
0,2,10,2048,32,17,0.1,3.5142817171846463,0.5591207575633952
0,2,10,2048,64,17,0.1,2.909664970805542,0.6645592741773094
0,2,10,2048,128,17,0.1,3.260180484434789,0.6158451179110742
0,2,10,2048,256,17,0.1,2.726746644420518,0.6643769930692276
0,2,10,2048,512,17,0.1,2.532582063619747,0.6999019926194241
0,2,10,2048,1024,17,0.1,2.5694132545912005,0.6957515509419289
0,2,10,2048,2048,17,0.1,2.7661910142409374,0.6665917247710986
0,10,2,16,16,17,0.01,0.3790214894364963,0.317332153518637
0,10,2,16,32,17,0.01,0.2703574313001364,0.02192728099656538
0,10,2,16,64,17,0.01,0.37258496468490265,0.29458032190887085
0,10,2,16,128,17,0.01,0.0997967185079843,0.0
0,10,2,16,256,17,0.01,0.6504518682327833,0.014280644512063345
0,10,2,16,512,17,0.01,0.3920251360319641,0.7753648256159333
0,10,2,16,1024,17,0.01,0.49672304157222386,0.6016236316616244
0,10,2,16,2048,17,0.01,0.3353306175700635,0.31582407997378104
0,10,2,32,16,17,0.01,0.20918210970255027,0.4588842437598155
0,10,2,32,32,17,0.1,0.19350653569872053,0.5207081464518677
0,10,2,32,64,17,0.01,0.2199714825337234,0.289770339148832
0,10,2,32,128,17,0.01,0.4563780718719388,-0.19810710210038573
0,10,2,32,256,17,0.01,0.29157840509506283,0.21473074492700395
0,10,2,32,512,17,0.01,0.14896760013891985,0.7385935026477439
0,10,2,32,1024,17,0.01,0.34851430174466536,0.5525680730940714
0,10,2,32,2048,17,0.01,0.2690455897906532,0.39427310615743716
0,10,2,64,16,17,0.01,0.2684978618790619,0.03623932161943144
0,10,2,64,32,17,1.0,0.27547059601366736,0.45042771369682033
0,10,2,64,64,17,0.01,0.19059500506130891,0.37365904474270495
0,10,2,64,128,17,0.01,0.27350076401010714,0.20873116204364106
0,10,2,64,256,17,0.01,0.3342775910507131,0.11328792211630656
0,10,2,64,512,17,0.01,0.1981399050575614,0.1866250574535755
0,10,2,64,1024,17,0.01,0.13098389037378905,0.4893929152244809
0,10,2,64,2048,17,0.01,0.17422705437087882,0.5963196476578767
0,10,2,128,16,17,0.1,0.20274871122932472,0.25456329716451553
0,10,2,128,32,17,0.1,0.17103331070244232,0.3529132548354986
0,10,2,128,64,17,0.1,0.1783381951336001,0.31714096803250325
0,10,2,128,128,17,0.01,0.2074847866503875,0.2210179079333472
0,10,2,128,256,17,0.1,0.21094044718186958,0.1840882963337237
0,10,2,128,512,17,0.1,0.15946484308581227,0.3654095290949022
0,10,2,128,1024,17,0.1,0.1681726978707396,0.45239413344690016
0,10,2,128,2048,17,0.1,0.1769281054887554,0.37013827230436447
0,10,2,256,16,17,0.1,0.24172281367631232,0.030986222658476503
0,10,2,256,32,17,1.0,0.19441688058618697,0.3070095516814182
0,10,2,256,64,17,0.1,0.15010428834167222,0.4188135348854617
0,10,2,256,128,17,0.01,0.18762087775874592,0.2480485844528516
0,10,2,256,256,17,1.0,0.15652837032086214,0.39820651052756406
0,10,2,256,512,17,1.0,0.15675478012372449,0.4615480749298114
0,10,2,256,1024,17,0.1,0.151718826353518,0.43666571737236626
0,10,2,256,2048,17,0.1,0.16300308486452397,0.3496254107133271
0,10,2,512,16,17,1.0,0.18138659763162107,0.2948391292923058
0,10,2,512,32,17,1.0,0.1486093094122634,0.41019664313146864
0,10,2,512,64,17,0.1,0.1387188016541669,0.4437776261902395
0,10,2,512,128,17,1.0,0.17450767325286085,0.33335407486242863
0,10,2,512,256,17,1.0,0.15662304094190976,0.39734018735894594
0,10,2,512,512,17,1.0,0.15306208810844202,0.40861904554195816
0,10,2,512,1024,17,0.1,0.1406022947039826,0.4547774130809522
0,10,2,512,2048,17,1.0,0.14385707501870781,0.44489248761860023
0,10,2,1024,16,17,1.0,0.15482826792179183,0.37863531500656944
0,10,2,1024,32,17,1.0,0.14230610204008126,0.4325410893875541
0,10,2,1024,64,17,1.0,0.15755583909953486,0.37339438205370123
0,10,2,1024,128,17,1.0,0.14344954404761423,0.435495562984325
0,10,2,1024,256,17,1.0,0.1452022707679213,0.44275057355530556
0,10,2,1024,512,17,1.0,0.1448851605946136,0.4197788305810951
0,10,2,1024,1024,17,1.0,0.13130241729163564,0.47611913441472997
0,10,2,1024,2048,17,1.0,0.12138947286195358,0.523786570177801
0,10,2,2048,16,17,1.0,0.14181773373104545,0.43303895433437023
0,10,2,2048,32,17,1.0,0.13587658884771175,0.4603872889960857
0,10,2,2048,64,17,1.0,0.1435935966747811,0.4298649341846974
0,10,2,2048,128,17,1.0,0.12225713111508417,0.5173124693468863
0,10,2,2048,256,17,1.0,0.12143926243424394,0.5165942522185301
0,10,2,2048,512,17,1.0,0.12114636653590723,0.5159901792123751
0,10,2,2048,1024,17,1.0,0.12006099174004561,0.5197618866098337
0,10,2,2048,2048,17,1.0,0.12719731523841338,0.49365791841288176
0,10,10,16,16,17,0.1,11.24507807731788,0.11725337280338488
0,10,10,16,32,17,0.01,14.770852613769685,0.4375920427789056
0,10,10,16,64,17,0.01,7.6006493488630475,0.38441481986077863
0,10,10,16,128,17,0.01,0.30936262157800526,0.8569051608360015
0,10,10,16,256,17,0.01,6.385411301353305,0.4877240328504152
0,10,10,16,512,17,0.01,2.3324278612460767,0.8577075291209997
0,10,10,16,1024,17,0.01,5.871851069109037,0.6292778934296114
0,10,10,16,2048,17,1.0,21.779967690712642,0.5484554712639105
0,10,10,32,16,17,0.01,10.809708612392289,0.18298808222199214
0,10,10,32,32,17,0.01,5.878257477330013,0.36385932683589817
0,10,10,32,64,17,0.01,3.4031893319069146,0.6195289173255805
0,10,10,32,128,17,0.01,2.480356925517558,0.4968968638428247
0,10,10,32,256,17,0.01,8.525775120051458,0.48624633869782885
0,10,10,32,512,17,0.01,5.794853293165095,0.6116054380818525
0,10,10,32,1024,17,0.01,4.4767018604276885,0.7017272935671598
0,10,10,32,2048,17,0.01,5.533521635545357,0.5482136888706868
0,10,10,64,16,17,0.01,5.145666729945279,0.4040934098010419
0,10,10,64,32,17,0.1,4.829504143295528,0.3505282129129209
0,10,10,64,64,17,0.01,5.056180045138892,0.4721382367349717
0,10,10,64,128,17,1.0,3.6753836229389276,0.5537721558821912
0,10,10,64,256,17,0.1,2.8122197658699553,0.5576691382289953
0,10,10,64,512,17,0.01,1.9447334147395003,0.760670905202511
0,10,10,64,1024,17,0.01,2.960762639606198,0.6468927655600185
0,10,10,64,2048,17,0.1,2.786655931248849,0.6529850232846683
0,10,10,128,16,17,1.0,5.183302788980966,0.31251013679780293
0,10,10,128,32,17,0.1,4.2456617312112765,0.4285227260575242
0,10,10,128,64,17,1.0,4.605218453172965,0.4843159195328398
0,10,10,128,128,17,1.0,3.1295511072279765,0.6436214276373253
0,10,10,128,256,17,1.0,3.4442081001763336,0.6529429690271114
0,10,10,128,512,17,1.0,2.6923079295829453,0.6574484712123305
0,10,10,128,1024,17,0.01,2.890643768144744,0.6575600070172166
0,10,10,128,2048,17,0.1,2.1441632729601685,0.6966939790245834
0,10,10,256,16,17,0.1,4.355468975638653,0.41305472965980417
